movement,flight_id,airline,origin,transit_point,destination,take_off_time,landing_time,transit_duration_mins,total_duration_mins,aircraft_model,carbon_kg,eco_price_sar,price_status,flight_date,day
DEPARTURE,F3 140,flyadeal,JED,Direct,RUH,21:15,22:55,0,100,Airbus A320,85000.0,365.0,typical,6/5/2026,Friday
DEPARTURE,F3 144,flyadeal,JED,Direct,RUH,22:15,23:55,0,100,Airbus A320,85000.0,365.0,typical,6/5/2026,Friday
DEPARTURE,XY 14,Flynas,JED,Direct,RUH,6:10,7:55,0,105,Airbus A320neo,77000.0,369.0,typical,6/5/2026,Friday
DEPARTURE,XY 64,Flynas,JED,Direct,RUH,6:40,8:25,0,105,Airbus A320neo,77000.0,369.0,typical,6/5/2026,Friday
DEPARTURE,XY 18,Flynas,JED,Direct,RUH,7:20,9:05,0,105,Airbus A320neo,77000.0,369.0,typical,6/5/2026,Friday
DEPARTURE,XY 4,Flynas,JED,Direct,RUH,8:05,9:50,0,105,Airbus A320neo,77000.0,369.0,typical,6/5/2026,Friday
DEPARTURE,XY 6,Flynas,JED,Direct,RUH,9:10,10:55,0,105,Airbus A320neo,77000.0,369.0,typical,6/5/2026,Friday
DEPARTURE,XY 62,Flynas,JED,Direct,RUH,21:50,23:35,0,105,Airbus A320neo,77000.0,369.0,typical,6/5/2026,Friday
DEPARTURE,F3 158,flyadeal,JED,Direct,RUH,0:55,2:30,0,95,Airbus A320,85000.0,395.0,typical,6/5/2026,Friday
DEPARTURE,F3 156,flyadeal,JED,Direct,RUH,2:15,4:00,0,105,Airbus A320,85000.0,395.0,typical,6/5/2026,Friday
DEPARTURE,F3 116,flyadeal,JED,Direct,RUH,12:25,14:05,0,100,Airbus A320,85000.0,395.0,typical,6/5/2026,Friday
DEPARTURE,F3 114,flyadeal,JED,Direct,RUH,13:05,14:40,0,95,Airbus A320,85000.0,395.0,typical,6/5/2026,Friday
DEPARTURE,F3 120,flyadeal,JED,Direct,RUH,13:55,15:35,0,100,Airbus A320,85000.0,395.0,typical,6/5/2026,Friday
DEPARTURE,F3 118,flyadeal,JED,Direct,RUH,14:35,16:10,0,95,Airbus A320,85000.0,395.0,typical,6/5/2026,Friday
DEPARTURE,F3 138,flyadeal,JED,Direct,RUH,15:30,17:10,0,100,Airbus A320,85000.0,395.0,typical,6/5/2026,Friday
DEPARTURE,F3 122,flyadeal,JED,Direct,RUH,16:10,17:55,0,105,Airbus A320,85000.0,395.0,typical,6/5/2026,Friday
DEPARTURE,XY 58,Flynas,JED,Direct,RUH,1:40,3:25,0,105,Airbus A320neo,77000.0,399.0,typical,6/5/2026,Friday
DEPARTURE,XY 22,Flynas,JED,Direct,RUH,12:35,14:20,0,105,Airbus A320neo,77000.0,399.0,typical,6/5/2026,Friday
DEPARTURE,XY 36,Flynas,JED,Direct,RUH,14:10,15:55,0,105,Airbus A320neo,77000.0,399.0,typical,6/5/2026,Friday
DEPARTURE,XY 60,Flynas,JED,Direct,RUH,16:30,18:15,0,105,Airbus A320neo,77000.0,399.0,typical,6/5/2026,Friday
DEPARTURE,XY 46,Flynas,JED,Direct,RUH,17:50,19:35,0,105,Airbus A320neo,77000.0,399.0,typical,6/5/2026,Friday
DEPARTURE,XY 38,Flynas,JED,Direct,RUH,20:25,22:10,0,105,Airbus A320neo,77000.0,399.0,typical,6/5/2026,Friday
DEPARTURE,XY 54,Flynas,JED,Direct,RUH,23:59,1:44,0,105,Airbus A320neo,77000.0,399.0,typical,6/5/2026,Friday
DEPARTURE,SV 1056,Saudia,JED,Direct,RUH,1:00,2:45,0,105,Airbus A321,100000.0,424.0,typical,6/5/2026,Friday
DEPARTURE,SV 1096,Saudia,JED,Direct,RUH,2:00,3:45,0,105,Airbus A320,105000.0,424.0,typical,6/5/2026,Friday
DEPARTURE,XY 511,Flynas,JED,Direct,DOH,16:00,18:30,0,150,Airbus A320neo,108000.0,530.0,typical,8/1/2026,Saturday
DEPARTURE,XY 20,Flynas,JED,RUH,DOH,10:40,17:05,195,385,Airbus A320neo,133000.0,575.0,typical,8/1/2026,Saturday
DEPARTURE,SV 546,Saudia,JED,Direct,DOH,12:35,15:00,0,145,Airbus A320,147000.0,635.0,typical,8/1/2026,Saturday
DEPARTURE,GF 182,Gulf Air,JED,BAH,DOH,6:00,10:25,80,265,Airbus A321,186000.0,691.0,typical,8/1/2026,Saturday
DEPARTURE,GF 172,Gulf Air,JED,BAH,DOH,13:30,18:15,90,285,Airbus A321,200000.0,691.0,typical,8/1/2026,Saturday
DEPARTURE,J9 204,Jazeera,JED,KWI,DOH,9:10,14:15,95,305,Airbus A320,189000.0,717.0,typical,8/1/2026,Saturday
DEPARTURE,QR 1183,Qatar Airways,JED,Direct,DOH,3:10,5:30,0,140,Boeing 787,88000.0,1506.0,typical,8/1/2026,Saturday
DEPARTURE,QR 1185,Qatar Airways,JED,Direct,DOH,4:50,7:10,0,140,Boeing 787,88000.0,1506.0,typical,8/1/2026,Saturday
DEPARTURE,QR 1191,Qatar Airways,JED,Direct,DOH,11:40,14:00,0,140,Boeing 787,88000.0,1506.0,typical,8/1/2026,Saturday
DEPARTURE,QR 1187,Qatar Airways,JED,Direct,DOH,19:50,22:10,0,140,Boeing 787,88000.0,1506.0,typical,8/1/2026,Saturday
DEPARTURE,QR 1189,Qatar Airways,JED,Direct,DOH,22:35,0:55,0,140,Boeing 787,88000.0,1666.0,typical,8/1/2026,Saturday
DEPARTURE,EY 602,Etihad,JED,AUH,BKK,3:10,18:10,100,660,Airbus A320,560000.0,1118.0,high,5/26/2026,Tuesday
DEPARTURE,EY 616,Etihad,JED,AUH,BKK,15:20,6:45,125,685,Airbus A321,479000.0,1118.0,high,5/26/2026,Tuesday
DEPARTURE,EY 612,Etihad,JED,AUH,BKK,19:00,18:10,590,1150,Airbus A321neo,444000.0,1118.0,high,5/26/2026,Tuesday
DEPARTURE,QR 1189,Qatar Airways,JED,DOH,BKK,22:35,13:45,115,670,Boeing 777,514000.0,1332.0,high,5/26/2026,Tuesday
DEPARTURE,WY 676,Oman Air,JED,MCT,BKK,18:00,17:45,625,1185,Boeing 737,472000.0,1357.0,high,5/26/2026,Tuesday
DEPARTURE,G9 148,Air Arabia,JED,SHJ,BKK,16:30,10:20,285,830,Airbus A321,498000.0,1472.0,high,5/26/2026,Tuesday
DEPARTURE,G9 148,Air Arabia,JED,SHJ,BKK,16:30,7:50,135,680,Airbus A321,562000.0,1489.0,high,5/26/2026,Tuesday
DEPARTURE,GF 184,Gulf Air,JED,BAH,BKK,16:40,9:45,245,785,Airbus A320neo,458000.0,1509.0,high,5/26/2026,Tuesday
DEPARTURE,AI 2252,Air India,JED,BOM,BKK,21:50,13:35,100,705,Airbus A320neo,494000.0,1530.0,high,5/26/2026,Tuesday
DEPARTURE,EK 802,Emirates,JED,DXB,BKK,4:05,18:20,65,615,Airbus A380,515000.0,1865.0,high,5/26/2026,Tuesday
DEPARTURE,QR 1183,Qatar Airways,JED,DOH,LAX,3:10,14:00,150,1250,Boeing 787,1001000.0,2919.0,typical,6/21/2026,Sunday
DEPARTURE,QR 1189,Qatar Airways,JED,DOH,LAX,22:35,14:00,425,1525,Boeing 777,1006000.0,2919.0,typical,6/21/2026,Sunday
DEPARTURE,MS 670,EgyptAir,JED,CAI,LAX,23:00,13:20,440,1460,Boeing 737,964000.0,3165.0,typical,6/21/2026,Sunday
DEPARTURE,SV 1050,Saudia,JED,RUH,LAX,22:00,13:20,135,1520,Airbus A330,980000.0,3512.0,typical,6/21/2026,Sunday
DEPARTURE,EK 802,Emirates,JED,DXB,LAX,4:05,14:15,60,1210,Airbus A380,1253000.0,4108.0,typical,6/21/2026,Sunday
DEPARTURE,SV 127,Saudia,JED,CDG,LAX,8:50,21:25,130,1355,Boeing 787,742000.0,3963.0,typical,6/21/2026,Sunday
DEPARTURE,EK 804,Emirates,JED,DXB,LAX,20:10,14:15,525,1685,Airbus A380,1258000.0,4108.0,typical,6/21/2026,Sunday
DEPARTURE,SV 21,Saudia,JED,JFK,LAX,8:50,23:56,345,1506,Boeing 777,1256000.0,4652.0,typical,6/21/2026,Sunday
DEPARTURE,MS 644,EgyptAir,JED,CAI,LAX,0:30,13:10,120,1360,Boeing 737,901000.0,4917.0,typical,6/21/2026,Sunday
DEPARTURE,SV 127,Saudia,JED,CDG,LAX,8:50,18:35,125,1185,Boeing 787,743000.0,6535.0,typical,6/21/2026,Sunday
DEPARTURE,SV 119,Saudia,JED,LHR,LAX,8:10,17:45,110,1175,Boeing 787,704000.0,7128.0,typical,6/21/2026,Sunday
DEPARTURE,TK 95,Turkish Airlines,JED,IST,LAX,1:30,11:40,160,1210,Airbus A321neo,695000.0,7211.0,typical,6/21/2026,Sunday
DEPARTURE,EY 602,Etihad,JED,AUH,LHR,3:10,12:45,75,695,Airbus A321neo,451000.0,862.0,typical,5/17/2026,Sunday
DEPARTURE,EY 604,Etihad,JED,AUH,LHR,5:30,15:05,75,695,Airbus A321,521000.0,862.0,typical,5/17/2026,Sunday
DEPARTURE,A3 951,Aegean,JED,ATH,LHR,3:30,11:15,125,585,Airbus A320neo,342000.0,1043.0,typical,5/17/2026,Sunday
DEPARTURE,EY 612,Etihad,JED,AUH,LHR,19:00,12:45,565,1185,Airbus A321neo,451000.0,862.0,typical,5/17/2026,Sunday
DEPARTURE,EY 612,Etihad,JED,AUH,LHR,19:00,7:00,215,840,Airbus A321neo,540000.0,1063.0,typical,5/17/2026,Sunday
DEPARTURE,QR 1183,Qatar Airways,JED,DOH,LHR,3:10,14:10,130,780,Airbus A350,435000.0,1118.0,typical,5/17/2026,Sunday
DEPARTURE,MS 666,EgyptAir,JED,CAI,LHR,6:15,13:35,125,560,Boeing 737,379000.0,1280.0,typical,5/17/2026,Sunday
DEPARTURE,SV 119,Saudia,JED,Direct,LHR,8:10,12:40,0,390,Boeing 787,262000.0,2360.0,typical,5/17/2026,Sunday
DEPARTURE,SV 117,Saudia,JED,Direct,LHR,16:00,20:30,0,390,Boeing 787,304000.0,2360.0,typical,5/17/2026,Sunday
DEPARTURE,SV 215,Saudia,JED,AMS,LHR,9:00,16:15,120,555,Boeing 787,346000.0,3358.0,typical,5/17/2026,Sunday
ARRIVAL,SV 1910,Saudia,TIF,RUH,JED,1:40,6:45,105,305,Airbus A321,197000.0,447.0,high,7/9/2026,Thursday
ARRIVAL,SV 1902,Saudia,TIF,RUH,JED,7:35,12:45,110,310,Airbus A321,201000.0,447.0,high,7/9/2026,Thursday
ARRIVAL,XY 126,Flynas,TIF,RUH,JED,9:25,14:10,80,285,Airbus A320neo,147000.0,649.0,high,7/9/2026,Thursday
ARRIVAL,SV 1900,Saudia,TIF,RUH,JED,12:20,18:45,185,385,Airbus A321,188000.0,447.0,high,7/9/2026,Thursday
ARRIVAL,SV 1914,Saudia,TIF,RUH,JED,16:50,21:45,95,295,Airbus A321,174000.0,447.0,high,7/9/2026,Thursday
ARRIVAL,SV 1904,Saudia,TIF,RUH,JED,21:35,2:45,110,310,Airbus A321,189000.0,447.0,high,7/9/2026,Thursday
ARRIVAL,SV 1900,Saudia,TIF,RUH,JED,12:20,17:45,125,325,Airbus A321,198000.0,543.0,high,7/9/2026,Thursday
ARRIVAL,NP 102,Nile Air,TIF,CAI,JED,23:00,15:00,690,960,Airbus A320,232000.0,1194.0,high,7/9/2026,Thursday
ARRIVAL,WY 700,Oman Air,TIF,MCT,JED,16:40,0:05,55,445,Boeing 737,350000.0,1281.0,high,7/9/2026,Thursday
ARRIVAL,XY 126,Flynas,TIF,RUH,JED,9:25,23:25,350,840,Airbus A320neo,338000.0,2149.0,high,7/9/2026,Thursday
ARRIVAL,XY 128,Flynas,TIF,RUH,JED,23:25,10:30,200,665,Airbus A320neo,333000.0,2308.0,high,7/9/2026,Thursday
ARRIVAL,OV 283,SalamAir,MCT,Direct,JED,8:30,11:00,0,210,Airbus A321neo,143000.0,684.0,typical,5/8/2026,Friday
ARRIVAL,OV 285,SalamAir,MCT,Direct,JED,13:30,16:00,0,210,Airbus A320,167000.0,684.0,typical,5/8/2026,Friday
ARRIVAL,WY 673,Oman Air,MCT,Direct,JED,21:45,0:05,0,200,Boeing 737,172000.0,850.0,typical,5/8/2026,Friday
ARRIVAL,EY 697,Etihad,MCT,AUH,JED,23:50,3:55,65,305,Airbus A320,231000.0,654.0,typical,5/8/2026,Friday
ARRIVAL,GF 567,Gulf Air,MCT,BAH,JED,23:55,3:55,60,300,Airbus A320,222000.0,858.0,typical,5/8/2026,Friday
ARRIVAL,EK 867,Emirates,MCT,DXB,JED,4:40,8:45,60,305,Airbus A350,195000.0,1002.0,typical,5/8/2026,Friday
ARRIVAL,EY 695,Etihad,MCT,AUH,JED,17:50,23:25,145,395,Airbus A320,188000.0,1103.0,typical,5/8/2026,Friday
ARRIVAL,FZ 44,flydubai,MCT,DXB,JED,16:50,21:55,85,365,Boeing 737,183000.0,1829.0,typical,5/8/2026,Friday
DEPARTURE,QR 1183,Qatar Airways,JED,Direct,DOH,4:05,6:35,0,150,Boeing 777,106000.0,756.0,typical,4/24/2026,Friday
DEPARTURE,QR 1191,Qatar Airways,JED,Direct,DOH,14:25,16:55,0,150,Airbus A350,116000.0,851.0,typical,4/24/2026,Friday
DEPARTURE,QR 1189,Qatar Airways,JED,Direct,DOH,20:20,22:50,0,150,Boeing 777,116000.0,851.0,typical,4/24/2026,Friday
DEPARTURE,WY 674,Oman Air,JED,MCT,DOH,0:55,7:30,70,395,Boeing 737,566000.0,5368.0,typical,4/24/2026,Friday
DEPARTURE,WY 672,Oman Air,JED,MCT,DOH,5:35,14:00,180,505,Boeing 737,564000.0,5368.0,typical,4/24/2026,Friday
DEPARTURE,XY 447,Flynas,JED,Direct,TUU,8:05,9:35,0,90,Airbus A320neo,71000.0,299.0,high,7/5/2026,Sunday
DEPARTURE,XY 449,Flynas,JED,Direct,TUU,18:30,20:00,0,90,Airbus A320neo,71000.0,299.0,high,7/5/2026,Sunday
DEPARTURE,F3 385,flyadeal,JED,Direct,TUU,10:25,11:55,0,90,Airbus A320,77000.0,305.0,high,7/5/2026,Sunday
DEPARTURE,SV 1545,Saudia,JED,Direct,TUU,19:20,20:50,0,90,Airbus A330,77000.0,393.0,high,7/5/2026,Sunday
DEPARTURE,F3 391,flyadeal,JED,Direct,TUU,20:05,21:35,0,90,Airbus A320,77000.0,305.0,high,7/5/2026,Sunday
DEPARTURE,F3 393,flyadeal,JED,Direct,TUU,20:45,22:20,0,95,Airbus A320,77000.0,305.0,high,7/5/2026,Sunday
DEPARTURE,SV 1547,Saudia,JED,Direct,TUU,2:00,3:30,0,90,Airbus A320,96000.0,482.0,high,7/5/2026,Sunday
DEPARTURE,SV 1541,Saudia,JED,Direct,TUU,9:00,10:30,0,90,Airbus A320,96000.0,482.0,high,7/5/2026,Sunday
DEPARTURE,SV 1543,Saudia,JED,Direct,TUU,16:15,17:45,0,90,Airbus A321,103000.0,482.0,high,7/5/2026,Sunday
ARRIVAL,TR 883,Scoot,HND,SIN,JED,2:20,20:20,465,1440,Boeing 787,725000.0,2000.0,high,5/11/2026,Monday
ARRIVAL,SQ 631,Singapore Airlines,HND,SIN,JED,8:55,20:20,65,1045,Boeing 777,876000.0,2476.0,high,5/11/2026,Monday
ARRIVAL,JL 229,JAL,HND,KIX,JED,20:40,17:10,175,1590,Boeing 737,898000.0,2507.0,high,5/11/2026,Monday
ARRIVAL,EK 313,Emirates,HND,DXB,JED,0:05,17:45,560,1420,Boeing 777,761000.0,3561.0,high,5/11/2026,Monday
ARRIVAL,NH 95,ANA,HND,KIX,JED,18:25,12:10,140,1425,Airbus A320,906000.0,4698.0,high,5/11/2026,Monday
ARRIVAL,JL 229,JAL,HND,KIX,JED,20:40,8:45,105,1085,Boeing 737,776000.0,4725.0,high,5/11/2026,Monday
ARRIVAL,TK 199,Turkish Airlines,HND,IST,JED,21:45,12:10,195,1225,Boeing 777,832000.0,4966.0,high,5/11/2026,Monday
ARRIVAL,NH 99,ANA,HND,KIX,JED,21:00,8:45,85,1065,Airbus A320,791000.0,5891.0,high,5/11/2026,Monday
ARRIVAL,EK 313,Emirates,HND,DXB,JED,0:05,11:35,170,1050,Boeing 777,740000.0,8077.0,high,5/11/2026,Monday
ARRIVAL,PR 421,Philippine Airlines,HND,MNL,JED,14:55,5:05,280,1210,Airbus A321,2333000.0,10967.0,high,5/11/2026,Monday
ARRIVAL,SV 1910,Saudia,TIF,RUH,JED,1:40,6:45,105,305,Airbus A320,185000.0,447.0,high,7/3/2026,Friday
ARRIVAL,SV 1902,Saudia,TIF,RUH,JED,7:35,12:45,110,310,Airbus A321,206000.0,447.0,high,7/3/2026,Friday
ARRIVAL,XY 126,Flynas,TIF,RUH,JED,9:25,14:10,80,285,Airbus A320neo,147000.0,649.0,high,7/3/2026,Friday
ARRIVAL,SV 1900,Saudia,TIF,RUH,JED,12:20,17:45,125,325,Airbus A321,192000.0,447.0,high,7/3/2026,Friday
ARRIVAL,SV 1914,Saudia,TIF,RUH,JED,16:50,21:45,95,295,Airbus A321,183000.0,447.0,high,7/3/2026,Friday
ARRIVAL,SV 1904,Saudia,TIF,RUH,JED,21:35,2:45,110,310,Airbus A321,201000.0,447.0,high,7/3/2026,Friday
ARRIVAL,XY 128,Flynas,TIF,RUH,JED,23:25,7:20,270,475,Airbus A320neo,147000.0,649.0,high,7/3/2026,Friday
ARRIVAL,MS 816,EgyptAir,TIF,CAI,JED,2:25,10:30,225,485,Boeing 737,260000.0,1894.0,high,7/3/2026,Friday
ARRIVAL,XY 128,Flynas,TIF,RUH,JED,23:25,10:30,200,665,Airbus A320neo,333000.0,2123.0,high,7/3/2026,Friday
ARRIVAL,SV 1904,Saudia,TIF,RUH,JED,21:35,21:55,155,1460,Airbus A321,811000.0,4332.0,high,7/3/2026,Friday
DEPARTURE,AT 255,Royal Air Maroc,JED,CMN,LAX,15:30,8:20,450,1610,Boeing 787,962000.0,3151.0,typical,7/25/2026,Saturday
DEPARTURE,MS 670,EgyptAir,JED,CAI,LAX,23:00,13:20,1880,2900,Boeing 737,948000.0,2730.0,typical,7/25/2026,Saturday
DEPARTURE,MS 664,EgyptAir,JED,CAI,LAX,3:40,13:20,160,1180,Airbus A330,931000.0,3650.0,typical,7/25/2026,Saturday
DEPARTURE,EK 802,Emirates,JED,DXB,LAX,4:05,14:15,60,1210,Airbus A380,1200000.0,4195.0,typical,7/25/2026,Saturday
DEPARTURE,EK 804,Emirates,JED,DXB,LAX,20:10,14:15,525,1685,Airbus A380,1206000.0,4195.0,typical,7/25/2026,Saturday
DEPARTURE,FZ 808,flydubai,JED,DXB,LAX,22:55,14:15,360,1520,Boeing 737MAX 8 Passenger,1188000.0,4195.0,typical,7/25/2026,Saturday
DEPARTURE,SV 41,Saudia,JED,Direct,LAX,9:55,16:05,0,970,Boeing 777,1036000.0,4942.0,typical,7/25/2026,Saturday
DEPARTURE,GF 174,Gulf Air,JED,BAH,JFK,21:30,10:00,195,1170,Airbus A321,727000.0,1698.0,low,8/15/2026,Saturday
DEPARTURE,TK 95,Turkish Airlines,JED,IST,JFK,1:30,10:55,120,985,Airbus A321neo,632000.0,2645.0,low,8/15/2026,Saturday
DEPARTURE,TK 97,Turkish Airlines,JED,IST,JFK,6:05,17:55,255,1130,Airbus A321neo,632000.0,2645.0,low,8/15/2026,Saturday
DEPARTURE,TK 127,Turkish Airlines,JED,IST,JFK,19:20,4:35,95,975,Boeing 737MAX 8 Passenger,544000.0,2645.0,low,8/15/2026,Saturday
DEPARTURE,EK 804,Emirates,JED,DXB,JFK,20:10,8:50,160,1180,Airbus A380,935000.0,2800.0,low,8/15/2026,Saturday
DEPARTURE,SV 21,Saudia,JED,Direct,JFK,8:50,14:45,0,775,Boeing 777,707000.0,4317.0,low,8/15/2026,Saturday
DEPARTURE,SV 131,Saudia,JED,CDG,JFK,1:20,10:40,125,980,Boeing 787,602000.0,10526.0,low,8/15/2026,Saturday
DEPARTURE,XY 447,Flynas,JED,Direct,TUU,8:05,9:35,0,90,Airbus A320neo,71000.0,299.0,high,8/6/2026,Thursday
DEPARTURE,F3 385,flyadeal,JED,Direct,TUU,10:25,11:55,0,90,Airbus A320,77000.0,325.0,high,8/6/2026,Thursday
DEPARTURE,SV 1543,Saudia,JED,Direct,TUU,16:15,17:45,0,90,Airbus A320,96000.0,393.0,high,8/6/2026,Thursday
DEPARTURE,XY 449,Flynas,JED,Direct,TUU,18:30,20:00,0,90,Airbus A320neo,71000.0,299.0,high,8/6/2026,Thursday
DEPARTURE,F3 391,flyadeal,JED,Direct,TUU,20:05,21:35,0,90,Airbus A320,77000.0,325.0,high,8/6/2026,Thursday
DEPARTURE,F3 393,flyadeal,JED,Direct,TUU,20:45,22:20,0,95,Airbus A320,77000.0,325.0,high,8/6/2026,Thursday
DEPARTURE,SV 1547,Saudia,JED,Direct,TUU,2:00,3:30,0,90,Airbus A321,103000.0,393.0,high,8/6/2026,Thursday
DEPARTURE,SV 1541,Saudia,JED,Direct,TUU,9:00,10:30,0,90,Airbus A321,103000.0,393.0,high,8/6/2026,Thursday
DEPARTURE,SV 1545,Saudia,JED,Direct,TUU,19:20,20:50,0,90,Airbus A330,77000.0,393.0,high,8/6/2026,Thursday
ARRIVAL,GF 212,Gulf Air,KWI,BAH,JED,7:00,12:30,110,330,Airbus A320neo,164000.0,595.0,high,8/18/2026,Tuesday
ARRIVAL,SV 505,Saudia,KWI,Direct,JED,12:15,14:40,0,145,Airbus A320,141000.0,657.0,high,8/18/2026,Tuesday
ARRIVAL,J9 211,Jazeera,KWI,Direct,JED,11:15,13:35,0,140,Airbus A320,122000.0,665.0,high,8/18/2026,Tuesday
ARRIVAL,SV 511,Saudia,KWI,RUH,JED,18:25,23:45,135,320,Airbus A320,182000.0,590.0,high,8/18/2026,Tuesday
ARRIVAL,GF 220,Gulf Air,KWI,BAH,JED,22:50,3:55,95,305,Airbus A320neo,179000.0,595.0,high,8/18/2026,Tuesday
ARRIVAL,EY 656,Etihad,KWI,AUH,JED,16:15,3:55,430,700,Airbus A320,273000.0,641.0,high,8/18/2026,Tuesday
ARRIVAL,SV 501,Saudia,KWI,Direct,JED,17:10,19:35,0,145,Airbus A320,141000.0,657.0,high,8/18/2026,Tuesday
ARRIVAL,J9 213,Jazeera,KWI,Direct,JED,12:20,14:40,0,140,Airbus A320neo,104000.0,665.0,high,8/18/2026,Tuesday
ARRIVAL,KU 787,Kuwait Airways,KWI,Direct,JED,8:40,11:10,0,150,Boeing 777,123000.0,883.0,high,8/18/2026,Tuesday
ARRIVAL,KU 785,Kuwait Airways,KWI,Direct,JED,16:10,18:40,0,150,Boeing 777,123000.0,942.0,high,8/18/2026,Tuesday
ARRIVAL,KU 783,Kuwait Airways,KWI,Direct,JED,23:10,1:40,0,150,Airbus A321neo,123000.0,942.0,high,8/18/2026,Tuesday
ARRIVAL,AI 315,Air India,HKG,DEL,JED,8:20,20:50,340,1050,Boeing 787,596000.0,1658.0,typical,8/27/2026,Thursday
ARRIVAL,QR 817,Qatar Airways,HKG,DOH,JED,19:40,3:20,120,760,Boeing 777,577000.0,2225.0,typical,8/27/2026,Thursday
ARRIVAL,HU 780,Hainan,HKG,HAK,JED,20:50,8:10,1760,2420,Boeing 737,545000.0,1626.0,typical,8/27/2026,Thursday
ARRIVAL,EY 871,Etihad,HKG,AUH,JED,20:10,16:10,830,1500,Boeing 787,520000.0,2202.0,typical,8/27/2026,Thursday
ARRIVAL,QR 815,Qatar Airways,HKG,DOH,JED,1:25,10:10,185,825,Boeing 777,593000.0,2225.0,typical,8/27/2026,Thursday
ARRIVAL,CX 705,Cathay Pacific,HKG,BKK,JED,8:00,0:05,260,1265,Airbus A330,692000.0,2238.0,typical,8/27/2026,Thursday
ARRIVAL,EY 871,Etihad,HKG,AUH,JED,20:10,3:55,100,765,Boeing 787,520000.0,2503.0,typical,8/27/2026,Thursday
ARRIVAL,TK 171,Turkish Airlines,HKG,IST,JED,9:20,0:30,290,1210,Boeing 787,627000.0,2552.0,typical,8/27/2026,Thursday
ARRIVAL,CX 731,Cathay Pacific,HKG,DXB,JED,17:45,0:55,90,730,Boeing 777,626000.0,2808.0,typical,8/27/2026,Thursday
ARRIVAL,EK 383,Emirates,HKG,DXB,JED,19:10,2:05,70,715,Boeing 777,604000.0,3407.0,typical,8/27/2026,Thursday
DEPARTURE,VF 190,AJet,JED,SAW,CDG,3:10,11:35,100,565,Airbus A321neo,337000.0,876.0,typical,6/19/2026,Friday
DEPARTURE,VF 192,AJet,JED,SAW,CDG,6:35,16:25,185,650,Airbus A321neo,317000.0,876.0,typical,6/19/2026,Friday
DEPARTURE,A3 951,Aegean,JED,ATH,CDG,3:30,13:10,210,640,Airbus A320neo,322000.0,1113.0,typical,6/19/2026,Friday
DEPARTURE,GF 174,Gulf Air,JED,BAH,CDG,21:30,7:55,105,685,Airbus A321neo,519000.0,1173.0,typical,6/19/2026,Friday
DEPARTURE,VF 610,AJet,JED,ESB,CDG,2:50,16:40,430,890,Boeing 737MAX 8 Passenger,335000.0,871.0,typical,6/19/2026,Friday
DEPARTURE,A3 951,Aegean,JED,ATH,CDG,3:30,20:25,645,1075,Airbus A320neo,322000.0,985.0,typical,6/19/2026,Friday
DEPARTURE,SV 131,Saudia,JED,Direct,CDG,1:20,6:25,0,365,Airbus A321,489000.0,1654.0,typical,6/19/2026,Friday
DEPARTURE,SV 127,Saudia,JED,Direct,CDG,8:50,13:55,0,365,Boeing 787,245000.0,1802.0,typical,6/19/2026,Friday
DEPARTURE,ME 365,MEA,JED,BEY,CDG,12:25,19:45,75,500,Airbus A320,426000.0,3944.0,typical,6/19/2026,Friday
DEPARTURE,XY 40,Flynas,JED,Direct,RUH,15:40,17:25,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,F3 130,flyadeal,JED,Direct,RUH,17:40,19:15,0,95,Airbus A320,85000.0,345.0,typical,6/23/2026,Tuesday
DEPARTURE,SV 1034,Saudia,JED,Direct,RUH,14:00,15:45,0,105,Airbus A330,99000.0,424.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 58,Flynas,JED,Direct,RUH,1:40,3:25,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 64,Flynas,JED,Direct,RUH,6:40,8:25,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 18,Flynas,JED,Direct,RUH,7:20,9:05,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 4,Flynas,JED,Direct,RUH,8:05,9:50,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 20,Flynas,JED,Direct,RUH,10:40,12:25,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 22,Flynas,JED,Direct,RUH,12:35,14:20,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 32,Flynas,JED,Direct,RUH,13:10,14:55,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 36,Flynas,JED,Direct,RUH,14:10,15:55,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 10,Flynas,JED,Direct,RUH,14:55,16:40,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 46,Flynas,JED,Direct,RUH,17:50,19:35,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
DEPARTURE,XY 34,Flynas,JED,Direct,RUH,18:45,20:30,0,105,Airbus A320neo,77000.0,339.0,typical,6/23/2026,Tuesday
